mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zero_crossing_rate,rms_energy,label
1.385245115992327,0.7306416168934079,-2.343787004801419,-0.3714156289824042,0.4987034740048421,0.2818500145532894,1.0882273978072727,0.4928275920447886,0.6045768876847214,0.877173349071888,1.3233919953034763,0.9180177395716155,1.0243144082166875,1.9390256295433734,1.5241228176473711,0.9875656539002599,1.4080670237315445,1.0137625266287569,2.3501519858030555,1.4402278869805374,0.714494353037102,1.168849306358306,0.4346564203968632,0.5931461378902114,1.0191681784453115,0.3750442827149607,1.508570234471515,0
1.126608537878616,1.2372355816598515,-2.4577744558855352,-0.17379893214606912,0.3008103143490591,0.38262015926693316,1.171578626394252,0.3322306367685135,0.6696342429451217,0.8376897099649685,1.3718995194465282,0.9399231622843882,1.096930034372214,1.938552833502739,1.4801731127164732,0.9926155240182135,1.6069419696277292,1.0536626890687193,2.307897260749744,1.4043892897000552,0.6992197554546096,1.0954643562170812,0.40305637173040265,0.5573373559174025,0.9961458234797685,0.016171380145848332,1.3763693282314904,0
0.9988362258543221,1.3454145377055946,-2.2225977965524923,-0.1837941423810325,0.1965690407331554,0.37655648448886875,1.1828493628026924,0.21252123384228552,0.6441102205714148,0.8384675911358096,1.3812686675220605,0.9844186388438456,1.207269695607645,2.0103733141138096,1.5787447958660066,1.0567023006542104,1.8070721367498481,1.1017404475743615,2.211255618776015,1.3467141612988505,0.7326395098818463,1.1225488449205463,0.4316329231625941,0.576015583867257,1.0761411447087263,-0.2054961977863987,1.3753049133870208,0
1.0649259775978575,1.0340964120945488,-1.8510342349008386,0.02590827327357733,-0.2659558267914308,0.5368610253784504,0.8280540229157869,0.2230752942911093,0.4861783029209846,0.8383182228728239,1.3075656321725009,1.063064103855888,1.2554250408491647,1.987969930593858,1.5073141426104668,1.1654589890722173,1.8224207729971837,0.9603254502113269,1.875158292096944,1.0870601009779584,0.6837247003966421,1.064564662582622,0.3199336894489525,0.457652416795699,1.0083565063430708,-0.3178884436693341,1.3552969935408148,0
0.9700970449045638,1.0883768783085548,-1.7631852027888977,0.4001315067882419,-0.4541000462387045,0.44309389756813844,0.8526280432214741,0.15249356226046654,0.5721318281293633,0.7433908044009763,1.3475541201576409,1.0500151390828514,1.3891274618951932,2.058503951050378,1.5078214951480975,1.2428626643490515,1.8495638064509594,1.0015187674218022,1.8125417356335136,1.0603444351872382,0.7341273672372487,1.0700922877620016,0.2972613754687591,0.4143413645883073,1.0220186093919699,-0.39428339057181716,1.2543113633680687,0
0.8752449933378058,1.141695398208525,-1.6533667608872993,0.44505385690863664,-0.21021972923274346,0.12349538194247464,1.0598656470812922,0.12981559058137418,0.6169959618546285,0.7797326446576642,1.2919630032785814,1.0937802835994488,1.371581894878564,2.1174650292476613,1.677137390562364,1.4390565702219587,1.9082775446728326,1.1171964881511394,1.8969561244914226,1.1551815247917603,0.79155115883723,1.1226615808733345,0.4383244324315443,0.531361946108116,1.13284564636891,-0.5022141715556462,1.2714774453799127,0
0.9439832619704686,0.9056627528055893,-1.4838807034839383,0.527343580489581,-0.283699173025625,0.0913107347506205,0.8253543308012321,0.25992027637233495,0.5536494796571739,0.8262523770990797,1.2127986764459835,1.1162921731328979,1.3830018971981182,2.1327114830116196,1.8123142096715528,1.4668369044242118,1.7415031257609142,1.052611493483901,1.8449605020888409,1.1114862240149008,0.8227549620430605,1.1699905959033425,0.43441849203596344,0.5175815418641314,1.150164287227556,-0.5168820013609227,1.2723142468858646,0
0.9831329653664589,0.8108301105488334,-1.5032245478343476,0.8783118512772358,-0.5543841069100608,0.20976574084099509,0.584468320197049,0.30493635881502307,0.6389020131939305,0.7420906644021008,1.2493640436346976,1.1019190166436212,1.4625982870847651,2.051420134084174,1.9572744639321098,1.4544776934221932,1.597911580366144,1.0176304393404625,1.7799836180295037,1.0407221779311975,0.8386675641745217,1.2140052387121563,0.3422076993059936,0.4094042176242236,1.083256348011098,-0.4973248949538875,1.224973585259446,0
1.1113007194730193,0.5698800722787859,-1.346182021029115,0.7050263147022001,-0.352982742534171,0.051475848926843724,0.6395044424170853,0.2329163307411055,0.6996839033809267,0.6622658144575546,1.201099604068948,1.0414818653640494,1.4263888346112068,2.126337672470698,2.272642625845279,1.2524879291653053,1.4516921744076958,0.9695195870623253,1.669551253463001,1.0290548158586732,0.9173625811731586,1.3259568991390966,0.3576927697361721,0.4220023665115301,1.1059400026139985,-0.13851310834230016,1.3237507002691664,0
1.379030161401939,0.12424894819763366,-1.1142305388545684,0.3791086798057651,-0.22759767687681015,-0.03652671723827219,0.4928288320001397,0.24155589649707074,0.5392911444878871,0.68582406380929,1.053571958504847,1.0325370943575043,1.2523746254262489,2.1474247008287186,2.4551120048519124,1.1807554448640305,1.4483752928382185,1.0377096174937144,1.7234851891300778,1.0904112771993055,0.998688944162193,1.437672397182179,0.4839648143797832,0.5577163617922919,1.1599363274798336,0.1784953633242487,1.4096832658578295,0
