mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zero_crossing_rate,rms_energy,label
-261.00299072265625,120.19076538085938,-9.563667297363281,-0.8111750483512878,-6.095364570617676,1.693376064300537,9.9285888671875,18.46866226196289,15.55793285369873,11.478472709655762,12.006987571716309,11.379292488098145,2.952374219894409,0.4578068256378174,0.4716585874557495,0.4901945888996124,0.5760385990142822,0.755222737789154,0.822650671005249,0.7755803465843201,0.613458514213562,0.5656037926673889,0.6190619468688965,0.7353420853614807,0.5548233985900879,0.050548412181712965,0.14306673407554626,0
-245.15087890625,123.57971954345703,-15.952454566955566,-1.2460899353027344,-7.439724445343018,0.39061272144317627,10.179579734802246,18.156509399414062,14.95755386352539,11.408987998962402,11.551535606384277,10.8714599609375,2.5449626445770264,0.44676467776298523,0.460532009601593,0.47363758087158203,0.5670438408851624,0.7557300329208374,0.8163968324661255,0.77189040184021,0.590957760810852,0.549506664276123,0.614331066608429,0.7300474643707275,0.533088743686676,0.05283383969907408,0.14435680210590363,0
-231.68385314941406,127.06200408935547,-23.435043334960938,-2.251709222793579,-8.691863059997559,-0.7922854423522949,10.446795463562012,17.97116470336914,14.113895416259766,11.07992935180664,11.529618263244629,10.557122230529785,2.059833526611328,0.4320625066757202,0.4543458819389343,0.4574752151966095,0.5444281101226807,0.7435512542724609,0.7966517806053162,0.7834023237228394,0.5826570987701416,0.525749683380127,0.5924782752990723,0.7283062934875488,0.5441093444824219,0.05509892216435185,0.14592601358890533,0
-215.9730224609375,129.47274780273438,-30.768043518066406,-2.7929065227508545,-10.645964622497559,-1.5504682064056396,9.97877311706543,17.913108825683594,13.282658576965332,11.039875984191895,11.330302238464355,9.896055221557617,1.5279592275619507,0.42822349071502686,0.4467911124229431,0.44017162919044495,0.49393829703330994,0.7173786759376526,0.7796380519866943,0.808154821395874,0.6065884828567505,0.5267298221588135,0.5576924681663513,0.7248741984367371,0.6294567584991455,0.05690737123842592,0.1478198915719986,0
-206.27593994140625,129.42124938964844,-36.37605667114258,-4.032547473907471,-11.598005294799805,-1.8640952110290527,9.743620872497559,18.22391700744629,12.39775276184082,11.57789134979248,11.292743682861328,9.803742408752441,1.3468979597091675,0.41634461283683777,0.4425666928291321,0.4246858060359955,0.54207843542099,0.770679771900177,0.7551968097686768,0.7247000336647034,0.5527060627937317,0.5040940642356873,0.5928686857223511,0.7583975195884705,0.5135717391967773,0.057963053385416664,0.14882948994636536,0
-185.29598999023438,121.71240234375,-38.19194030761719,5.214597702026367,-4.118061065673828,0.27216142416000366,8.833826065063477,16.605485916137695,9.028453826904297,10.033496856689453,8.942328453063965,7.702085018157959,-0.24438656866550446,0.39958006143569946,0.44337353110313416,0.44746968150138855,0.519538938999176,0.7103192210197449,0.7115563154220581,0.7560539841651917,0.5681807994842529,0.48649486899375916,0.5578569769859314,0.699068546295166,0.502124547958374,0.062188042534722224,0.15197379887104034,0
-177.05801391601562,123.11439514160156,-41.150814056396484,12.705266952514648,5.056884765625,2.2736313343048096,8.958853721618652,15.556196212768555,5.902963638305664,8.040884017944336,6.35150671005249,4.6490983963012695,-1.8238624334335327,0.3968370258808136,0.44297653436660767,0.5033246874809265,0.5422692894935608,0.6549162864685059,0.6500500440597534,0.6815028190612793,0.5358235836029053,0.4879603683948517,0.6105725169181824,0.6819966435432434,0.4719194173812866,0.060910825376157406,0.15528003871440887,0
-174.7760467529297,126.15771484375,-40.512596130371094,17.68780517578125,14.991121292114258,5.395112037658691,8.465781211853027,14.51980972290039,3.0256869792938232,5.452291965484619,3.549185037612915,1.1640831232070923,-3.3103084564208984,0.4020040035247803,0.4516097605228424,0.4974510073661804,0.5196089148521423,0.6343647241592407,0.6146844029426575,0.6313529014587402,0.505287766456604,0.46631065011024475,0.5719559192657471,0.6201193928718567,0.47104543447494507,0.056812427662037035,0.15799370408058167,0
-179.72096252441406,132.2532958984375,-36.54059982299805,20.69875717163086,26.372852325439453,9.191028594970703,7.655059814453125,12.511391639709473,-0.4164758026599884,1.2603479623794556,0.43744519352912903,-1.9962669610977173,-4.861632347106934,0.3816092908382416,0.4231632649898529,0.4825494885444641,0.5103126168251038,0.6265516877174377,0.5723884105682373,0.5703790187835693,0.47378095984458923,0.4775999188423157,0.5863263607025146,0.5675913691520691,0.4502933919429779,0.05095531322337963,0.16051475703716278,0
-184.70103454589844,137.59144592285156,-29.311790466308594,24.84419059753418,34.72527313232422,14.490296363830566,7.263230323791504,10.069501876831055,-2.0515966415405273,-2.558415651321411,-2.585693836212158,-4.827352523803711,-6.586655616760254,0.36271530389785767,0.41916623711586,0.5061202049255371,0.4880380928516388,0.5521239638328552,0.5352658629417419,0.5823717713356018,0.46931761503219604,0.46874290704727173,0.6002650856971741,0.5095790028572083,0.40170666575431824,0.043346263744212965,0.16294609010219574,0
-204.986328125,147.98187255859375,-20.759553909301758,20.157411575317383,33.429962158203125,18.187564849853516,7.268826007843018,8.794861793518066,-1.1878931522369385,-4.008042812347412,-3.2739884853363037,-5.680271148681641,-7.152463436126709,0.3610473871231079,0.39268070459365845,0.5090540051460266,0.4847622215747833,0.5337169170379639,0.5017396211624146,0.49565622210502625,0.42498669028282166,0.4572708010673523,0.6363269090652466,0.537664532661438,0.4318246841430664,0.03275779441550926,0.16272799670696259,0
-217.76649475097656,149.2564239501953,-8.472185134887695,19.047908782958984,31.565874099731445,20.804649353027344,5.324355602264404,6.688313961029053,-0.33137497305870056,-4.379272937774658,-3.483245372772217,-5.6337361335754395,-7.360617637634277,0.3878251314163208,0.40034759044647217,0.44848522543907166,0.44546961784362793,0.5741360783576965,0.5381297469139099,0.4946300983428955,0.4215708076953888,0.41718727350234985,0.5479193925857544,0.50150465965271,0.45652255415916443,0.027461299189814815,0.16330048441886902,0
-229.45562744140625,150.0279083251953,2.720770835876465,19.01108169555664,28.130130767822266,21.384475708007812,4.323687553405762,4.748483180999756,0.2522771954536438,-3.9923315048217773,-2.8310678005218506,-4.585875034332275,-8.44202995300293,0.3588670492172241,0.36000943183898926,0.4278351366519928,0.4465397298336029,0.5603364706039429,0.5176038146018982,0.48096826672554016,0.42436009645462036,0.457419216632843,0.6427968144416809,0.5431609153747559,0.431196928024292,0.024312337239583332,0.16336999833583832,0
-235.8271484375,146.60305786132812,12.808744430541992,22.728609085083008,24.131107330322266,21.080385208129883,3.9133777618408203,3.3690569400787354,1.422365665435791,-2.471208333969116,-2.3772220611572266,-4.1952362060546875,-9.259246826171875,0.34744876623153687,0.41828346252441406,0.4761902987957001,0.4434986114501953,0.4884830713272095,0.4790288805961609,0.48561492562294006,0.4157553017139435,0.4311748147010803,0.6449111104011536,0.5239050388336182,0.3960462212562561,0.021733036747685185,0.1645970493555069,0
-239.41818237304688,144.9950408935547,16.144760131835938,25.861209869384766,21.969419479370117,18.51830291748047,3.8956360816955566,2.1959643363952637,0.6210846304893494,-0.7929654717445374,-0.7478209733963013,-3.8531200885772705,-9.593584060668945,0.36185795068740845,0.40892860293388367,0.46498754620552063,0.4393784701824188,0.48757579922676086,0.4682399034500122,0.43523097038269043,0.38646265864372253,0.43709805607795715,0.6642659306526184,0.5371926426887512,0.43800005316734314,0.02251293041087963,0.16390582919120789,0
-233.5164337158203,145.09178161621094,14.175743103027344,29.123050689697266,21.371511459350586,16.445228576660156,2.7977941036224365,0.722484290599823,0.34598809480667114,0.6164859533309937,0.40883079171180725,-4.293324947357178,-9.68832015991211,0.3923196494579315,0.4694159924983978,0.40996813774108887,0.4335990250110626,0.543712317943573,0.4633067548274994,0.4382612109184265,0.38175201416015625,0.49651962518692017,0.5870437026023865,0.45073607563972473,0.43077510595321655,0.023369683159722224,0.16630621254444122,0
-233.5496063232422,147.72384643554688,12.248260498046875,27.54695701599121,22.022905349731445,16.415016174316406,3.2811341285705566,0.07552860677242279,-0.7574896216392517,1.6091963052749634,2.4806315898895264,-3.9640796184539795,-10.355323791503906,0.3605005145072937,0.4336791932582855,0.3976856470108032,0.42174822092056274,0.5195417404174805,0.44385313987731934,0.4443201422691345,0.41505298018455505,0.5738770365715027,0.6688607335090637,0.45703375339508057,0.3975633978843689,0.02537932219328704,0.16620101034641266,0
-228.0624237060547,146.6679229736328,8.925436019897461,28.687467575073242,22.469778060913086,16.04120445251465,3.1696624755859375,-0.6746302843093872,-1.2758715152740479,2.093057870864868,2.5824031829833984,-4.247941970825195,-9.768052101135254,0.3631784915924072,0.4756181836128235,0.4392690062522888,0.4139411449432373,0.5009061098098755,0.44936344027519226,0.4886566400527954,0.41240832209587097,0.5161997675895691,0.639092743396759,0.44800686836242676,0.38469430804252625,0.026281286168981483,0.16575182974338531,0
-224.3818359375,144.9200439453125,3.4726152420043945,29.15203094482422,22.74479866027832,16.264259338378906,4.718260765075684,-1.18587327003479,-1.544467806816101,3.3290958404541016,3.771536350250244,-3.379232406616211,-9.104087829589844,0.37873390316963196,0.4646158814430237,0.4986591041088104,0.46706268191337585,0.5334030985832214,0.47354578971862793,0.5067983269691467,0.41871878504753113,0.5166709423065186,0.6433756947517395,0.47586768865585327,0.4314844310283661,0.028098777488425927,0.16288377344608307,0
-217.64207458496094,144.68942260742188,-0.39939287304878235,30.40283203125,22.703847885131836,16.561809539794922,3.675462484359741,-2.8614089488983154,-2.0376720428466797,2.901824712753296,3.5488107204437256,-3.929373025894165,-8.751410484313965,0.4113135039806366,0.5163094997406006,0.474281907081604,0.46352583169937134,0.5719853043556213,0.4788040518760681,0.48753342032432556,0.3966977894306183,0.4617741107940674,0.546680212020874,0.4408525228500366,0.4390326738357544,0.029405381944444444,0.16559956967830658,0
-219.26022338867188,146.9469451904297,-0.22527511417865753,29.143083572387695,23.745906829833984,16.370943069458008,3.8782427310943604,-2.4782958030700684,-2.7123777866363525,2.6340105533599854,3.7488057613372803,-4.0928449630737305,-9.08059024810791,0.3727964460849762,0.4576471745967865,0.47399964928627014,0.46848514676094055,0.5461031794548035,0.48424258828163147,0.4976794421672821,0.44153064489364624,0.481812983751297,0.6538180112838745,0.5109418034553528,0.4207358658313751,0.030976472077546297,0.1646123081445694,0
